,id,time,mood,circumplex.arousal,circumplex.valence,activity,appCat.entertainment,appCat.office,appCat.weather
747,AS14.14,2014-04-23,7.0,-1.0,0.0,0.04466630042821723,0.0,0.0,0.0
748,AS14.14,2014-04-24,7.0,0.0,1.0,0.06470588235294111,0.0,0.0009741603684353054,0.0
749,AS14.14,2014-04-25,8.0,1.0,1.0,0.005905695611577957,0.0,0.0,0.0
750,AS14.14,2014-04-26,8.0,-1.0,1.0,0.1334975369458128,0.0,0.0,0.0
751,AS14.14,2014-04-27,8.0,0.0,1.0,0.003124999999999996,0.0,0.0,0.0
754,AS14.14,2014-04-30,7.0,1.0,1.0,0.056746031746031725,0.0,0.0,0.0
755,AS14.14,2014-05-01,6.0,0.0,0.0,0.08296407075071077,0.0,0.0,0.0
756,AS14.14,2014-05-02,7.0,0.0,1.0,0.0125,0.0,0.0,0.0
757,AS14.14,2014-05-03,7.0,0.0,1.0,0.0038194444444444417,0.0,0.0,0.0
758,AS14.14,2014-05-04,7.0,0.0,1.0,0.0006944444444444417,0.0,0.0,0.0
759,AS14.14,2014-05-05,7.0,-1.0,1.0,0.006493506493506493,0.0,0.0,0.0
783,AS14.15,2014-03-14,6.0,0.0,0.0,0.11912254032246263,0.0,0.0,0.0
784,AS14.15,2014-03-15,7.0,1.0,0.0,0.11912254032246263,0.0,0.0,0.0
785,AS14.15,2014-03-16,6.0,-1.0,0.0,0.11912254032246263,0.0,0.0,0.0
786,AS14.15,2014-03-17,6.0,0.0,0.0,0.0,0.0,0.0,0.0
787,AS14.15,2014-03-18,7.0,0.0,1.0,0.11873714520773347,0.00013965856694282547,0.0013576291647323724,0.0
788,AS14.15,2014-03-19,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
789,AS14.15,2014-03-20,7.0,1.0,1.0,0.02976190476190475,0.0,0.0,0.0
790,AS14.15,2014-03-21,7.0,0.0,1.0,0.06922398589065254,0.0,9.043650214323995e-05,0.0
791,AS14.15,2014-03-22,7.0,0.0,1.0,0.0710591929079324,0.0,0.0,0.0
792,AS14.15,2014-03-23,7.0,0.0,1.0,0.1449275362318841,0.0,0.0,0.0
793,AS14.15,2014-03-24,7.0,1.0,1.0,0.0,0.0,0.0006448933827250838,0.0
794,AS14.15,2014-03-25,7.0,1.0,1.0,0.0043103448275862,0.0,0.0,0.0
795,AS14.15,2014-03-26,7.0,1.0,1.0,0.22685185185185197,0.0,0.0,0.0
796,AS14.15,2014-03-27,7.0,1.0,1.0,0.0,0.0,0.0,0.0
797,AS14.15,2014-03-28,7.0,1.0,1.0,0.04206349206349204,0.0,0.0,0.0
798,AS14.15,2014-03-29,7.0,-1.0,1.0,0.325952380952381,0.0,0.0002715799145756631,0.0
799,AS14.15,2014-03-30,7.0,-1.0,1.0,0.25287698412698423,0.0,0.0,0.0
800,AS14.15,2014-03-31,7.0,0.0,1.0,0.0,0.0,0.0,0.0
801,AS14.15,2014-04-01,7.0,1.0,1.0,0.2718253968253967,0.0,0.0,0.0
802,AS14.15,2014-04-02,7.0,1.0,1.0,0.18948412698412717,0.0,0.0002723310483143944,0.0
803,AS14.15,2014-04-03,7.0,1.0,1.0,0.0,0.0,0.0,0.0
804,AS14.15,2014-04-04,7.0,1.0,1.0,0.1633802430677431,0.0,0.0,0.0
805,AS14.15,2014-04-05,8.0,1.0,1.0,0.1381578947368421,0.0,0.0,0.0
806,AS14.15,2014-04-06,6.0,0.0,0.0,0.00657894736842105,0.0,0.0,0.0
807,AS14.15,2014-04-07,7.0,0.0,0.0,0.1067583732057415,0.0,0.0,0.0
808,AS14.15,2014-04-08,7.0,0.0,1.0,0.0,0.0,0.0,0.0
809,AS14.15,2014-04-09,7.0,0.0,1.0,0.0087719298245614,0.0,0.0,0.0
810,AS14.15,2014-04-10,7.0,0.0,1.0,0.00789473684210526,0.0,0.0,0.0
811,AS14.15,2014-04-11,7.0,0.0,1.0,0.0357142857142857,0.0,0.0,0.0
812,AS14.15,2014-04-12,7.0,1.0,1.0,0.09709821428571426,0.011536009106884989,0.0,0.0
813,AS14.15,2014-04-13,7.0,2.0,1.0,0.0,0.0,0.0,0.0
814,AS14.15,2014-04-14,7.0,1.0,1.0,0.08487654320987655,0.0,0.004747495727626408,0.0
815,AS14.15,2014-04-15,7.0,0.0,1.0,0.0,0.0,0.0,0.0
816,AS14.15,2014-04-16,7.0,0.0,1.0,0.12390046296296292,0.0,0.0,0.0
817,AS14.15,2014-04-17,6.0,0.0,0.0,0.09114583333333325,0.0,0.00030159521877536305,0.0
818,AS14.15,2014-04-18,6.0,0.0,0.0,0.2605137395459973,0.010131548686620947,0.009801093476460567,0.0
819,AS14.15,2014-04-19,7.0,0.0,1.0,0.03125,0.0,0.0,0.0
820,AS14.15,2014-04-20,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
821,AS14.15,2014-04-21,7.0,0.0,1.0,0.03125,0.0,0.004878823950506176,0.0
822,AS14.15,2014-04-22,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
823,AS14.15,2014-04-23,7.0,1.0,1.0,0.2812499999999999,0.0,0.0008485708073194439,0.0
824,AS14.15,2014-04-24,7.0,2.0,1.0,0.0625,0.0010902495141236989,0.0,0.0
825,AS14.15,2014-04-25,7.0,1.0,1.0,0.0,0.0,0.0,0.0
826,AS14.15,2014-04-26,6.0,0.0,0.0,0.0138888888888889,0.0,0.0,0.0
827,AS14.15,2014-04-27,7.0,1.0,1.0,0.1493055555555557,0.0,0.0,0.0
828,AS14.15,2014-04-28,7.0,1.0,0.0,0.07,0.0,0.0,0.0
829,AS14.15,2014-04-29,7.0,1.0,0.0,0.04,0.0,0.0,0.0
830,AS14.15,2014-04-30,6.0,1.0,0.0,0.136363636363636,0.0,0.0,0.0
831,AS14.15,2014-05-01,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832,AS14.15,2014-05-02,7.0,0.0,0.0,0.0,0.0,0.0,0.0
833,AS14.15,2014-05-03,7.0,0.0,0.0,0.0714285714285715,0.0,0.0,0.0
834,AS14.15,2014-05-04,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
835,AS14.15,2014-05-05,7.0,1.0,1.0,0.0,0.0,0.0,0.0
837,AS14.15,2014-05-07,7.0,0.0,1.0,0.0,0.0,0.0,0.0
838,AS14.15,2014-05-08,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
859,AS14.16,2014-03-13,8.0,0.0,2.0,0.11912254032246263,0.0,0.0,0.0
860,AS14.16,2014-03-14,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
861,AS14.16,2014-03-15,6.0,0.0,1.0,0.11912254032246263,0.0018313108719283072,0.0,0.0
862,AS14.16,2014-03-16,7.0,-1.0,0.0,0.11912254032246263,0.0,0.0,0.0
863,AS14.16,2014-03-17,7.0,-1.0,1.0,0.06071428571428575,0.0,0.0,0.0
864,AS14.16,2014-03-18,7.0,0.0,1.0,0.05391190992639995,0.002686625681788552,0.0,0.0
865,AS14.16,2014-03-19,6.0,0.0,1.0,0.005627705627705628,0.00048227979323631226,0.0,0.0
866,AS14.16,2014-03-20,6.0,1.0,0.0,0.04383822653596662,0.0004270730594617425,0.0,0.0
867,AS14.16,2014-03-21,7.0,1.0,1.0,0.060560360921981006,0.00014027073838589028,0.0,0.0
868,AS14.16,2014-03-22,6.0,0.0,1.0,0.06677041257209454,0.002600114726493624,0.0,0.0
869,AS14.16,2014-03-23,7.0,0.0,1.0,0.06845238095238092,0.005043652693436086,0.0,0.0
870,AS14.16,2014-03-24,6.0,0.0,1.0,0.10731287707390641,0.0,0.0,0.0
871,AS14.16,2014-03-25,6.0,1.0,1.0,0.08716623124390796,0.0014088569242642352,0.0,0.0
872,AS14.16,2014-03-26,6.0,0.0,0.0,0.09062499999999994,0.001674706286402461,0.0,0.0
873,AS14.16,2014-03-27,6.0,0.0,0.0,0.2950993676603433,0.0930123829761243,0.0,0.0
874,AS14.16,2014-03-28,6.0,-1.0,1.0,0.08746898327453531,0.0,0.0,0.0
875,AS14.16,2014-03-29,6.0,0.0,0.0,0.2525042601225439,0.0,0.0,0.0
876,AS14.16,2014-03-30,5.0,0.0,1.0,0.052733447325923805,0.04118503034909492,0.0,0.0
877,AS14.16,2014-03-31,6.0,0.0,0.0,0.13474030795602568,0.0,0.0,0.0
878,AS14.16,2014-04-01,6.0,0.0,1.0,0.3134394341290891,0.0,0.0,0.0
879,AS14.16,2014-04-02,6.0,0.0,1.0,0.030474211305752518,0.0,0.0,0.0
880,AS14.16,2014-04-03,6.0,0.0,0.0,0.012361111111111111,2.8215538330349678e-05,0.0,0.0
881,AS14.16,2014-04-04,6.0,0.0,1.0,0.1440706034463033,0.06166845378989076,0.0,0.0
882,AS14.16,2014-04-05,7.0,0.0,1.0,0.08748917748917752,0.0039519840546034645,0.0,0.0
883,AS14.16,2014-04-06,7.0,-1.0,1.0,0.19987749808992267,0.004026863752480162,0.0,0.014225875286493321
884,AS14.16,2014-04-07,7.0,0.0,1.0,0.0864168979340117,0.0014274168493789722,0.0,0.0
885,AS14.16,2014-04-08,6.0,0.0,1.0,0.03989680082559341,0.0,0.0,0.0
886,AS14.16,2014-04-09,7.0,0.0,1.0,0.24015661939870084,0.0,0.0,0.0
887,AS14.16,2014-04-10,7.0,0.0,1.0,0.12938863827162783,0.0031457820900618262,0.0,0.0
888,AS14.16,2014-04-11,7.0,1.0,1.0,0.03957364341085266,0.0,0.0,0.0
889,AS14.16,2014-04-12,7.0,1.0,1.0,0.0,0.0,0.0,0.0
890,AS14.16,2014-04-13,6.0,0.0,0.0,0.0454545454545455,0.0,0.0,0.0
891,AS14.16,2014-04-14,7.0,1.0,1.0,0.0341435185185185,0.0,0.0,0.0
892,AS14.16,2014-04-15,7.0,1.0,0.0,0.05,0.0,0.0,0.0
893,AS14.16,2014-04-16,7.0,1.0,1.0,0.13797664519172403,0.0,0.0,0.0
894,AS14.16,2014-04-17,7.0,-1.0,1.0,0.14644478187042836,0.0,0.0,0.0
895,AS14.16,2014-04-18,7.0,0.0,1.0,0.009735044072393464,0.03111339098597027,0.0,0.0
896,AS14.16,2014-04-19,7.0,2.0,1.0,0.1840579710144928,0.0,0.0,0.0
897,AS14.16,2014-04-20,7.0,1.0,1.0,0.0,0.0,0.0,0.0
898,AS14.16,2014-04-21,7.0,1.0,1.0,0.009197324414715692,0.0017398190671648064,0.0,0.0
899,AS14.16,2014-04-22,7.0,1.0,1.0,0.05494394283401094,0.00568840835285673,0.0,0.0
900,AS14.16,2014-04-23,7.0,1.0,1.0,0.08201415701415696,0.0,0.0,0.01092830649403031
901,AS14.16,2014-04-24,5.0,0.0,0.0,0.013731060606060611,0.00960157517277495,0.0,0.0
902,AS14.16,2014-04-25,7.0,1.0,1.0,0.08522727272727262,0.0,0.0,0.0
903,AS14.16,2014-04-26,7.0,0.0,1.0,0.35491071428571425,0.0,0.0,0.0
904,AS14.16,2014-04-27,7.0,0.0,1.0,0.12176700111482719,0.0,0.0,0.0
905,AS14.16,2014-04-28,8.0,1.0,1.0,0.18809523809523798,0.0,0.0,0.0
906,AS14.16,2014-04-29,7.0,0.0,1.0,0.03592650103519668,0.011700850180917526,0.0,0.0
907,AS14.16,2014-04-30,7.0,0.0,1.0,0.03966646529954715,0.0012759878951444919,0.0,0.0
908,AS14.16,2014-05-01,7.0,0.0,1.0,0.1044532627865961,0.0,0.0,0.0
909,AS14.16,2014-05-02,8.0,2.0,1.0,0.10067570888004324,0.002626048534899823,0.0,0.0
911,AS14.16,2014-05-04,7.0,0.0,1.0,0.09635942760942762,0.0,0.0,0.0
912,AS14.16,2014-05-05,7.0,2.0,1.0,0.012931034482758626,0.025171738437507512,0.0,0.0
925,AS14.17,2014-03-04,7.0,0.0,2.0,0.11912254032246263,0.0,0.0,0.0
926,AS14.17,2014-03-05,8.0,1.0,1.0,0.11912254032246263,0.0,0.0,0.0
927,AS14.17,2014-03-06,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
928,AS14.17,2014-03-07,8.0,1.0,1.0,0.11912254032246263,0.0,0.0,0.0
929,AS14.17,2014-03-08,8.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
930,AS14.17,2014-03-09,7.0,1.0,1.0,0.11912254032246263,0.0,0.0,0.0
931,AS14.17,2014-03-10,7.0,1.0,1.0,0.11912254032246263,0.0,0.0,0.0
932,AS14.17,2014-03-11,6.0,0.0,0.0,0.11912254032246263,0.0,0.0,0.0
933,AS14.17,2014-03-12,6.0,0.0,0.0,0.11912254032246263,0.0,0.0,0.0
934,AS14.17,2014-03-13,7.0,1.0,1.0,0.11912254032246263,0.0,0.0,0.0
935,AS14.17,2014-03-14,8.0,1.0,1.0,0.11912254032246263,0.0,0.0,0.0
942,AS14.17,2014-03-21,7.0,1.0,1.0,0.16797442845445734,0.038840441548131474,0.0014784114699203542,0.0
943,AS14.17,2014-03-22,7.0,0.0,1.0,0.1927695875539844,0.04637360071868925,0.0,0.0
944,AS14.17,2014-03-23,7.0,1.0,1.0,0.07009270190040377,0.059703661717399645,0.0,0.0
945,AS14.17,2014-03-24,7.0,1.0,1.0,0.16940873829279451,0.020089574595107712,0.0,0.0
946,AS14.17,2014-03-25,8.0,0.0,1.0,0.06202266865015754,0.049854435369930304,0.008091873631302881,0.0
947,AS14.17,2014-03-26,7.0,0.0,1.0,0.06853709704220673,0.08542691097315915,0.0,0.0
948,AS14.17,2014-03-27,7.0,0.0,1.0,0.0906331678707439,0.056664647892203254,0.0,0.0
949,AS14.17,2014-03-28,7.0,1.0,1.0,0.2510368299862318,0.022010735539293117,0.0009049959737729338,0.0
950,AS14.17,2014-03-29,7.0,1.0,1.0,0.2092882156846513,0.046757153953744024,0.0,0.0
951,AS14.17,2014-03-30,8.0,1.0,1.0,0.008333333333333331,0.0,0.0,0.0
952,AS14.17,2014-03-31,7.0,0.0,1.0,0.09798605176533887,0.025936145788072636,0.0,0.0
953,AS14.17,2014-04-01,7.0,1.0,1.0,0.146776392180804,0.0587444168920918,0.023727713899528536,0.0
954,AS14.17,2014-04-02,8.0,0.0,1.0,0.09017666475035047,0.04780719493444823,0.005011384032717463,0.0
955,AS14.17,2014-04-03,7.0,0.0,1.0,0.12420343137254901,0.06413720208989761,0.0010889336037134371,0.0
956,AS14.17,2014-04-04,7.0,-1.0,1.0,0.15983601774042955,0.05273169680428417,0.002014811095423099,0.0
957,AS14.17,2014-04-05,7.0,0.0,1.0,0.18913979786829993,0.02166285520378421,0.0,0.0
958,AS14.17,2014-04-06,7.0,0.0,1.0,0.03688805922779405,0.05074525612348831,0.0,0.0
959,AS14.17,2014-04-07,7.0,1.0,1.0,0.04899951284861772,0.03241369878298924,0.0,0.0
960,AS14.17,2014-04-08,7.0,0.0,1.0,0.02606539516633098,0.06602026927473958,0.027191582158362374,0.0
961,AS14.17,2014-04-09,7.0,0.0,1.0,0.10923143184508001,0.1212925610456667,0.011363211290225128,0.0
962,AS14.17,2014-04-10,7.0,1.0,1.0,0.10077388350248441,0.07006485817309394,0.0015398842550981178,0.0
963,AS14.17,2014-04-11,7.0,0.0,1.0,0.20737365024236556,0.026491580068755186,0.0,0.0
964,AS14.17,2014-04-12,7.0,0.0,1.0,0.16595320188693283,0.04697274960560157,0.0,0.0
965,AS14.17,2014-04-13,7.0,0.0,1.0,0.0756640189523358,0.08683242878046124,0.0,0.0
966,AS14.17,2014-04-14,7.0,1.0,1.0,0.0851143385464617,0.0,0.0044722502804057365,0.0
967,AS14.17,2014-04-15,7.0,0.0,1.0,0.10223628470884812,0.05112903196634057,0.00039437525818344444,0.0
968,AS14.17,2014-04-16,7.0,1.0,1.0,0.11137417839840907,0.02122940999611966,0.0016602158800428607,0.0
969,AS14.17,2014-04-17,7.0,0.0,1.0,0.11615087487091101,0.03458877174617311,0.0,0.0
970,AS14.17,2014-04-18,7.0,1.0,1.0,0.18855451998494854,0.056289080711883016,0.0,0.0
971,AS14.17,2014-04-19,7.0,1.0,1.0,0.16723933497618126,0.0,0.0,0.0
972,AS14.17,2014-04-20,7.0,0.0,1.0,0.12116526023672414,0.06399812786842318,0.007700532953423911,0.0
973,AS14.17,2014-04-21,7.0,0.0,1.0,0.0881963953222814,0.009766777984478388,0.0,0.0
974,AS14.17,2014-04-22,7.0,1.0,1.0,0.05062149859943974,0.05642762623983845,0.0,0.0
975,AS14.17,2014-04-23,7.0,1.0,1.0,0.07183591337438762,0.06304962386934367,0.0009352516407690277,0.0
976,AS14.17,2014-04-24,7.0,1.0,1.0,0.10981776234215578,0.0363366603459965,0.0,0.0
977,AS14.17,2014-04-25,7.0,0.0,1.0,0.20366097979108122,0.04160461822136646,0.010585487417142814,0.0
978,AS14.17,2014-04-26,8.0,1.0,1.0,0.1868376213455872,0.0,0.0,0.0
979,AS14.17,2014-04-27,7.0,1.0,1.0,0.10881482413902192,0.02404281081857199,0.0,0.0
980,AS14.17,2014-04-28,7.0,1.0,0.0,0.09738745436440811,0.03744775151515909,0.007786312426387017,0.0
981,AS14.17,2014-04-29,7.0,1.0,1.0,0.11043061827109142,0.0447527655192765,0.0,0.0
982,AS14.17,2014-04-30,7.0,1.0,1.0,0.12463316853668993,0.0030371773108671964,0.0,0.0
983,AS14.17,2014-05-01,8.0,1.0,1.0,0.08234652506199254,0.0003627394059905704,0.0,0.0
984,AS14.17,2014-05-02,7.0,1.0,1.0,0.25846488933166406,0.0,0.0,0.0
985,AS14.17,2014-05-03,7.0,-1.0,1.0,0.3363385812828156,0.004498096633766623,0.0,0.0
987,AS14.17,2014-05-05,8.0,1.0,1.0,0.12082519677085117,0.0005586899197206714,0.0,0.0
1015,AS14.19,2014-03-21,5.0,1.0,1.0,0.10965501792114701,0.0,0.0,0.0
1016,AS14.19,2014-03-22,7.0,-1.0,0.0,0.08657926861241298,0.0,0.0,0.0
1017,AS14.19,2014-03-23,7.0,-1.0,1.0,0.029460438699569155,0.0,0.0,0.0
1018,AS14.19,2014-03-24,6.0,0.0,0.0,0.11388944606136413,0.0007269535886394333,0.0,0.0
1019,AS14.19,2014-03-25,6.0,-1.0,0.0,0.11325160672351993,0.0,0.0,0.0
1020,AS14.19,2014-03-26,6.0,-1.0,0.0,0.10891482612696546,0.0,0.0,0.0
1021,AS14.19,2014-03-27,7.0,0.0,1.0,0.13220460848007368,0.006748299728599353,0.0,0.0
1022,AS14.19,2014-03-28,7.0,-1.0,1.0,0.14887226502146783,0.015661822025344167,0.0,0.0
1023,AS14.19,2014-03-29,7.0,0.0,1.0,0.13795426002920017,0.0023728878172178496,0.0,0.0
1024,AS14.19,2014-03-30,7.0,0.0,1.0,0.06452367036820573,0.0,0.0,0.0
1025,AS14.19,2014-03-31,7.0,0.0,1.0,0.13012099954924497,0.0,0.0,0.0
1026,AS14.19,2014-04-01,6.0,0.0,0.0,0.13346682929400022,0.0,0.0,0.0
1027,AS14.19,2014-04-02,8.0,0.0,1.0,0.07716355485107418,0.0,0.0,0.0
1028,AS14.19,2014-04-03,7.0,0.0,1.0,0.07307714752567696,0.0,0.0,0.0
1029,AS14.19,2014-04-04,7.0,0.0,0.0,0.15702115397103714,0.0,0.0,0.0
1030,AS14.19,2014-04-05,8.0,-1.0,1.0,0.135955766000049,0.0,0.0,0.0
1031,AS14.19,2014-04-06,7.0,-1.0,1.0,0.09422410643417789,0.0,0.0,0.0
1032,AS14.19,2014-04-07,7.0,-1.0,1.0,0.18343492913073645,0.0,0.0,0.0
1033,AS14.19,2014-04-08,7.0,0.0,1.0,0.08906279785658476,0.0,0.0,0.0
1034,AS14.19,2014-04-09,7.0,0.0,1.0,0.11756512889589066,0.0,0.0,0.0
1035,AS14.19,2014-04-10,7.0,0.0,1.0,0.07280121100164204,0.0,0.0,0.0
1036,AS14.19,2014-04-11,7.0,-1.0,1.0,0.11109389946189822,0.0,0.0,0.0
1037,AS14.19,2014-04-12,7.0,0.0,1.0,0.06605497341205051,0.0,0.0,0.0
1038,AS14.19,2014-04-13,7.0,-1.0,1.0,0.11367449436267445,0.0,0.0,0.0
1039,AS14.19,2014-04-14,7.0,0.0,1.0,0.14592902118511944,0.0,0.0,0.0
1040,AS14.19,2014-04-15,6.0,-1.0,1.0,0.13076563958916904,0.0,0.0,0.0
1041,AS14.19,2014-04-16,7.0,-1.0,1.0,0.07721354166666668,0.0,0.0,0.0
1042,AS14.19,2014-04-17,7.0,-1.0,1.0,0.10146767040149389,0.0,0.0,0.0
1043,AS14.19,2014-04-18,7.0,-1.0,1.0,0.06493055555555557,0.0,0.0,0.0
1044,AS14.19,2014-04-19,7.0,0.0,1.0,0.11031735913804185,0.0,0.0,0.0
1045,AS14.19,2014-04-20,8.0,0.0,1.0,0.10195700631156768,0.0,0.0,0.0
1046,AS14.19,2014-04-21,6.0,0.0,1.0,0.13346984280942722,0.0,0.0,0.0
1047,AS14.19,2014-04-22,7.0,1.0,1.0,0.13701083958092175,0.0,0.0,0.0
1048,AS14.19,2014-04-23,6.0,-1.0,1.0,0.11064682679520278,0.0,0.0,0.0
1049,AS14.19,2014-04-24,7.0,-1.0,1.0,0.1056023849974434,0.0,0.0,0.0
1050,AS14.19,2014-04-25,7.0,-1.0,1.0,0.07677511149518858,0.01520661690547613,0.0,0.0
1051,AS14.19,2014-04-26,8.0,1.0,2.0,0.24910271579896323,0.0,0.0,0.0
1052,AS14.19,2014-04-27,6.0,-2.0,1.0,0.04486664230909752,0.0,0.0,0.0
1053,AS14.19,2014-04-28,6.0,0.0,1.0,0.10377999025697233,0.0,0.0,0.0
1054,AS14.19,2014-04-29,7.0,0.0,1.0,0.02568243249036055,0.0,0.0,0.0
1055,AS14.19,2014-04-30,7.0,0.0,1.0,0.044546701073029715,0.00014260812025941035,0.0,0.0
1056,AS14.19,2014-05-01,7.0,0.0,1.0,0.12626491862973474,0.0,0.0,0.0
1057,AS14.19,2014-05-02,8.0,0.0,1.0,0.192305247936256,0.0,0.0,0.0
1058,AS14.19,2014-05-03,7.0,0.0,1.0,0.19011876257542557,0.0,0.0,0.0
1059,AS14.19,2014-05-04,7.0,0.0,1.0,0.06944999498758413,0.0,0.0,0.0
1060,AS14.19,2014-05-05,7.0,0.0,1.0,0.0,0.0,0.0,0.0
1080,AS14.20,2014-03-20,7.0,-1.0,1.0,0.11912254032246263,0.001204948181774292,0.0,0.0
1081,AS14.20,2014-03-21,7.0,0.0,0.0,0.11912254032246263,0.0,0.0,0.0
1082,AS14.20,2014-03-22,8.0,1.0,0.0,0.0077160493827160325,0.0,0.0,0.0
1083,AS14.20,2014-03-23,8.0,1.0,1.0,0.04320987654320987,0.0013427424084132384,0.0,0.0
1084,AS14.20,2014-03-24,7.0,0.0,0.0,0.03333333333333333,0.004535327787894836,0.0,0.0
1085,AS14.20,2014-03-25,6.0,-1.0,0.0,0.0789351851851852,0.0072891253725724066,0.0,0.0
1086,AS14.20,2014-03-26,7.0,0.0,0.0,0.025762156714537646,0.010314560122122634,0.0,0.0
1087,AS14.20,2014-03-27,7.0,0.0,1.0,0.05700000000000001,0.001234694148712304,0.0,0.0
1088,AS14.20,2014-03-28,6.0,0.0,0.0,0.02380952380952381,0.0,0.0,0.0
1089,AS14.20,2014-03-29,7.0,1.0,1.0,0.13813915857605177,0.0,0.0,0.0
1090,AS14.20,2014-03-30,8.0,1.0,1.0,0.3802083333333333,0.0,0.0,0.0
1091,AS14.20,2014-03-31,7.0,1.0,1.0,0.0125,0.0,0.0,0.0
1092,AS14.20,2014-04-01,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,AS14.20,2014-04-02,6.0,0.0,0.0,0.06712962962962966,0.0041400041655484075,0.0,0.0
1094,AS14.20,2014-04-03,7.0,0.0,0.0,0.05502297410192151,0.0,0.0,0.0
1095,AS14.20,2014-04-04,7.0,1.0,0.0,0.01574074074074075,0.0,0.0,0.0
1096,AS14.20,2014-04-05,7.0,0.0,1.0,0.09056023599628253,0.0007645186544638634,0.0,0.0
1097,AS14.20,2014-04-06,7.0,1.0,1.0,0.06022714082246478,0.0003918732014855173,0.0,0.0
1098,AS14.20,2014-04-07,7.0,1.0,1.0,0.029011707988980725,0.002152756531486689,0.0,0.0
1099,AS14.20,2014-04-08,7.0,0.0,1.0,0.003367003367003367,0.0,0.0,0.0
1100,AS14.20,2014-04-09,8.0,0.0,1.0,0.069361289395536,0.006924521626277956,0.0,0.0
1101,AS14.20,2014-04-10,7.0,0.0,0.0,0.02183641975308642,0.0034500869492143944,0.0,0.0
1102,AS14.20,2014-04-11,8.0,0.0,1.0,0.05509259259259256,0.0,0.0,0.0
1103,AS14.20,2014-04-12,7.0,0.0,1.0,0.04598055910316445,0.0,0.0,0.0
1104,AS14.20,2014-04-13,7.0,0.0,1.0,0.0,0.0,0.0,0.0
1105,AS14.20,2014-04-14,7.0,0.0,0.0,0.005,0.0,0.0,0.0
1106,AS14.20,2014-04-15,7.0,0.0,1.0,0.10694444444444444,0.0006716355509661245,0.0,0.0
1107,AS14.20,2014-04-16,7.0,0.0,1.0,0.004629629629629634,0.0,0.0,0.0
1108,AS14.20,2014-04-17,6.0,0.0,0.0,0.014580010632642209,0.0018241039444849535,0.0,0.0
1109,AS14.20,2014-04-18,7.0,0.0,0.0,0.006430041152263367,0.0,0.0,0.0
1110,AS14.20,2014-04-19,8.0,0.0,1.0,0.0362707535121329,0.0,0.0,0.0
1111,AS14.20,2014-04-20,8.0,0.0,1.0,0.17375,0.0,0.0,0.0
1112,AS14.20,2014-04-21,7.0,0.0,1.0,0.06042250233426703,0.00041135138376485134,0.0,0.0
1113,AS14.20,2014-04-22,6.0,0.0,0.0,0.11912254032246263,0.0,0.0,0.0
1114,AS14.20,2014-04-23,7.0,0.0,0.0,0.05416666666666672,0.00033572038457166555,0.0,0.0
1115,AS14.20,2014-04-24,7.0,0.0,0.0,0.036901960784313716,0.00044719123915882615,0.0,0.0
1116,AS14.20,2014-04-25,7.0,0.0,0.0,0.04379330553481038,0.0006068010299506266,0.0,0.0
1117,AS14.20,2014-04-26,7.0,0.0,1.0,0.046111111111111096,0.003410796672959509,0.0,0.0
1118,AS14.20,2014-04-27,7.0,0.0,0.0,0.01789285714285714,0.0,0.0,0.0
1119,AS14.20,2014-04-28,7.0,0.0,0.0,0.05668667466986795,0.005576186196953081,0.0,0.0
1120,AS14.20,2014-04-29,7.0,0.0,1.0,0.0034722222222222337,0.0005028431885283521,0.0,0.0
1121,AS14.20,2014-04-30,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
1122,AS14.20,2014-05-01,7.0,0.0,0.0,0.11912254032246263,0.0,0.0,0.0
1123,AS14.20,2014-05-02,7.0,0.0,0.0,0.11912254032246263,0.0,0.0,0.0
1124,AS14.20,2014-05-03,7.0,0.0,0.0,0.11912254032246263,0.0,0.0,0.0
1125,AS14.20,2014-05-04,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
1126,AS14.20,2014-05-05,7.0,0.0,0.0,0.11912254032246263,0.0,0.0,0.0
1146,AS14.23,2014-03-22,7.0,0.0,1.0,0.3713608957795003,0.020143863071717682,0.0,0.0
1147,AS14.23,2014-03-23,7.0,0.0,1.0,0.21799615246001347,0.032414227476508246,0.0,0.0
1148,AS14.23,2014-03-24,6.0,0.0,0.0,0.3554132307808778,0.03147195649575812,0.0,0.0
1149,AS14.23,2014-03-25,6.0,0.0,1.0,0.2749540512858405,0.3691222950196094,0.0,0.0
1150,AS14.23,2014-03-26,7.0,0.0,1.0,0.40504885492795545,0.06860391102421982,0.0,0.0
1151,AS14.23,2014-03-27,7.0,1.0,1.0,0.3562184343434343,0.1113919122969799,0.0,0.0
1152,AS14.23,2014-03-28,7.0,1.0,1.0,0.40541208791208794,0.028732489288043204,0.0,0.0
